Mouse_Gene_Symbol,Mouse_Ensembl_ID,Human_Gene_Symbol,Human_Ensembl_ID,Homology_Type,Confidence,Percent_ID
Abcb8,ENSMUSG00000028973,,ENSG00000197150,ortholog_one2one,[],84.2618
Abcb9,ENSMUSG00000029408,,ENSG00000150967,ortholog_one2one,[],93.7337
Abcc1,ENSMUSG00000023088,,ENSG00000103222,ortholog_one2one,[],88.1123
Abcc10,ENSMUSG00000032842,,ENSG00000124574,ortholog_one2one,[],84.9866
Abcc12,ENSMUSG00000036872,,ENSG00000140798,ortholog_one2one,[],85.3569
Abcc2,ENSMUSG00000025194,,ENSG00000023839,ortholog_one2one,[],77.4757
Abcc3,ENSMUSG00000020865,,ENSG00000108846,ortholog_one2one,[],80.6811
Abcc4,ENSMUSG00000032849,,ENSG00000125257,ortholog_one2one,[],87.0943
Abcc5,ENSMUSG00000022822,,ENSG00000114770,ortholog_one2one,[],94.9896
Abcc6,ENSMUSG00000030834,,ENSG00000091262,ortholog_one2one,[],78.8423
Abcc8,ENSMUSG00000040136,,ENSG00000006071,ortholog_one2one,[],95.4459
Abcc9,ENSMUSG00000030249,,ENSG00000069431,ortholog_one2one,[],96.9658
Abcd1,ENSMUSG00000031378,,ENSG00000101986,ortholog_one2one,[],90.7383
Abcd2,ENSMUSG00000055782,,ENSG00000173208,ortholog_one2one,[],93.9189
Abcd3,ENSMUSG00000028127,,ENSG00000117528,ortholog_one2one,[],95.4476
Abcd4,ENSMUSG00000021240,,ENSG00000119688,ortholog_one2one,[],89.604
Abce1,ENSMUSG00000058355,,ENSG00000164163,ortholog_one2one,[],100.0
Abcf1,ENSMUSG00000038762,,ENSG00000204574,ortholog_one2one,[],91.2426
Abcf2,ENSMUSG00000028953,,ENSG00000033050,ortholog_one2one,[],99.0369
Abcf3,ENSMUSG00000003234,,ENSG00000161204,ortholog_one2one,[],96.897
Abcg1,ENSMUSG00000024030,,ENSG00000160179,ortholog_one2one,[],96.8468
Abcg3,ENSMUSG00000029299,,ENSG00000118777,ortholog_one2one,[],53.1298
Abcg8,ENSMUSG00000024254,,ENSG00000143921,ortholog_one2one,[],81.8722
Abhd1,ENSMUSG00000006638,,ENSG00000143994,ortholog_one2one,[],52.0988
Abhd10,ENSMUSG00000033157,,ENSG00000144827,ortholog_one2one,[],74.8366
Abhd11,ENSMUSG00000040532,,ENSG00000106077,ortholog_one2one,[],70.2614
Abhd12,ENSMUSG00000032046,,ENSG00000100997,ortholog_one2one,[],93.2161
Abhd13,ENSMUSG00000040396,,ENSG00000139826,ortholog_one2one,[],95.8457
Abhd14a,ENSMUSG00000042210,,ENSG00000248487,ortholog_one2one,[],73.4317
Abhd14b,ENSMUSG00000042073,,ENSG00000114779,ortholog_one2one,[],87.1429
Abhd15,ENSMUSG00000000686,,ENSG00000168792,ortholog_one2one,[],86.1111
Abhd16a,ENSMUSG00000007036,,ENSG00000204427,ortholog_one2one,[],96.0574
Abhd17a,ENSMUSG00000003346,,ENSG00000129968,ortholog_one2one,[],92.5806
Abhd17b,ENSMUSG00000047368,,ENSG00000107362,ortholog_one2one,[],99.6528
Abhd17c,ENSMUSG00000038459,,ENSG00000136379,ortholog_one2one,[],93.617
Abhd2,ENSMUSG00000039202,,ENSG00000140526,ortholog_one2one,[],98.8235
Abhd3,ENSMUSG00000002475,,ENSG00000158201,ortholog_one2one,[],93.3985
Abhd4,ENSMUSG00000040997,,ENSG00000100439,ortholog_one2one,[],96.4912
Abhd5,ENSMUSG00000032540,,ENSG00000011198,ortholog_one2one,[],94.8424
Abhd6,ENSMUSG00000025277,,ENSG00000163686,ortholog_one2one,[],93.7685
Abhd8,ENSMUSG00000007950,,ENSG00000127220,ortholog_one2one,[],88.3827
Abi1,ENSMUSG00000058835,,ENSG00000136754,ortholog_one2one,[],98.3368
Abi2,ENSMUSG00000026782,,ENSG00000138443,ortholog_one2one,[],87.8229
Abi3,ENSMUSG00000018381,,ENSG00000108798,ortholog_one2one,[],84.4262
Abi3bp,ENSMUSG00000035258,,ENSG00000154175,ortholog_one2one,[],68.869
Abl1,ENSMUSG00000026842,,ENSG00000097007,ortholog_one2one,[],86.4602
Abl2,ENSMUSG00000026596,,ENSG00000143322,ortholog_one2one,[],94.7547
Ablim1,ENSMUSG00000025085,,ENSG00000099204,ortholog_one2one,[],91.2596
Ablim2,ENSMUSG00000029095,,ENSG00000163995,ortholog_one2one,[],91.4729
Ablim3,ENSMUSG00000032735,,ENSG00000173210,ortholog_one2one,[],97.9502
Abr,ENSMUSG00000017631,,ENSG00000159842,ortholog_one2one,[],96.8568
Abracl,ENSMUSG00000078453,,ENSG00000146386,ortholog_one2one,[],92.5926
Abt1,ENSMUSG00000036376,,ENSG00000146109,ortholog_one2one,[],78.3088
Abtb1,ENSMUSG00000030083,,ENSG00000114626,ortholog_one2one,[],94.1423
Abtb2,ENSMUSG00000032724,,ENSG00000166016,ortholog_one2one,[],96.3902
Acaa2,ENSMUSG00000036880,,ENSG00000167315,ortholog_one2one,[],87.9093
Acaca,ENSMUSG00000020532,,ENSG00000278540,ortholog_one2one,[],96.0554
Acacb,ENSMUSG00000042010,,ENSG00000076555,ortholog_one2one,[],88.4052
Acad11,ENSMUSG00000090150,,ENSG00000240303,ortholog_one2one,[],80.5128
Acad8,ENSMUSG00000031969,,ENSG00000151498,ortholog_one2one,[],88.6747
Acad9,ENSMUSG00000027710,,ENSG00000177646,ortholog_one2one,[],85.9903
Acadl,ENSMUSG00000026003,,ENSG00000115361,ortholog_one2one,[],86.7442
Acadm,ENSMUSG00000062908,,ENSG00000117054,ortholog_one2one,[],87.6485
Acads,ENSMUSG00000029545,,ENSG00000122971,ortholog_one2one,[],90.534
Acadsb,ENSMUSG00000030861,,ENSG00000196177,ortholog_one2one,[],78.9352
Acadvl,ENSMUSG00000018574,,ENSG00000072778,ortholog_one2one,[],84.2748
Acap1,ENSMUSG00000001588,,ENSG00000072818,ortholog_one2one,[],93.1081
Acap2,ENSMUSG00000049076,,ENSG00000114331,ortholog_one2one,[],95.1157
Acap3,ENSMUSG00000029033,,ENSG00000131584,ortholog_one2one,[],93.8849
Acat1,ENSMUSG00000032047,,ENSG00000075239,ortholog_one2one,[],84.0749
Acat2,ENSMUSG00000023045,,ENSG00000167780,ortholog_one2one,[],81.9923
Acbd3,ENSMUSG00000026499,,ENSG00000182827,ortholog_one2one,[],88.8258
Acbd4,ENSMUSG00000056938,,ENSG00000181513,ortholog_one2one,[],64.5902
Acbd5,ENSMUSG00000026781,,ENSG00000107897,ortholog_one2one,[],80.381
Acbd6,ENSMUSG00000033701,,ENSG00000230124,ortholog_one2one,[],85.8156
Accs,ENSMUSG00000040272,,ENSG00000110455,ortholog_one2one,[],83.0339
Acd,ENSMUSG00000038000,,ENSG00000102977,ortholog_one2one,[],58.952
Ace,ENSMUSG00000020681,,ENSG00000159640,ortholog_one2one,[],83.461
Ace2,ENSMUSG00000015405,,ENSG00000130234,ortholog_one2one,[],82.1118
Acer1,ENSMUSG00000045019,,ENSG00000167769,ortholog_one2one,[],79.5455
Acer2,ENSMUSG00000038007,,ENSG00000177076,ortholog_one2one,[],93.0909
Acer3,ENSMUSG00000030760,,ENSG00000078124,ortholog_one2one,[],88.3895
Ache,ENSMUSG00000023328,,ENSG00000087085,ortholog_one2one,[],88.4365
Acin1,ENSMUSG00000022185,,ENSG00000100813,ortholog_one2one,[],86.3601
Ackr3,ENSMUSG00000044337,,ENSG00000144476,ortholog_one2one,[],92.8177
Ackr4,ENSMUSG00000079355,,ENSG00000129048,ortholog_one2one,[],85.4286
Acly,ENSMUSG00000020917,,ENSG00000131473,ortholog_one2one,[],98.0926
Acmsd,ENSMUSG00000026348,,ENSG00000153086,ortholog_one2one,[],87.2024
Aco1,ENSMUSG00000028405,,ENSG00000122729,ortholog_one2one,[],93.3633
Aco2,ENSMUSG00000022477,,ENSG00000100412,ortholog_one2one,[],96.7949
Acot11,ENSMUSG00000034853,,ENSG00000162390,ortholog_one2one,[],87.8788
Acot12,ENSMUSG00000021620,,ENSG00000172497,ortholog_one2one,[],81.4414
Acot13,ENSMUSG00000006717,,ENSG00000112304,ortholog_one2one,[],83.5714
Acot4,ENSMUSG00000052392,,ENSG00000177465,ortholog_one2one,[],74.3468
Acot6,ENSMUSG00000043487,,ENSG00000205669,ortholog_one2one,[],71.4964
Acot7,ENSMUSG00000028937,,ENSG00000097021,ortholog_one2one,[],85.9459
Acot8,ENSMUSG00000017307,,ENSG00000101473,ortholog_one2one,[],84.953
Acox1,ENSMUSG00000020777,,ENSG00000161533,ortholog_one2one,[],88.0303
Acox2,ENSMUSG00000021751,,ENSG00000168306,ortholog_one2one,[],73.4214
Acox3,ENSMUSG00000029098,,ENSG00000087008,ortholog_one2one,[],73.1429
Acoxl,ENSMUSG00000027380,,ENSG00000153093,ortholog_one2one,[],74.3103
Acp1,ENSMUSG00000044573,,ENSG00000143727,ortholog_one2one,[],86.076
Acp2,ENSMUSG00000002103,,ENSG00000134575,ortholog_one2one,[],89.3617
Acp5,ENSMUSG00000001348,,ENSG00000102575,ortholog_one2one,[],85.2308
Acp6,ENSMUSG00000028093,,ENSG00000162836,ortholog_one2one,[],75.2336
Acpp,ENSMUSG00000032561,,ENSG00000014257,ortholog_one2one,[],80.3109
Acr,ENSMUSG00000022622,,ENSG00000100312,ortholog_one2one,[],68.171
Acrbp,ENSMUSG00000072770,,ENSG00000111644,ortholog_one2one,[],75.3223
Acsbg1,ENSMUSG00000032281,,ENSG00000103740,ortholog_one2one,[],85.9116
Acsf2,ENSMUSG00000076435,,ENSG00000167107,ortholog_one2one,[],78.6992
Acsf3,ENSMUSG00000015016,,ENSG00000176715,ortholog_one2one,[],78.9931
Acsl1,ENSMUSG00000018796,,ENSG00000151726,ortholog_one2one,[],84.8138
Acsl3,ENSMUSG00000032883,,ENSG00000123983,ortholog_one2one,[],92.9167
Acsl4,ENSMUSG00000031278,,ENSG00000068366,ortholog_one2one,[],96.7164
Acsl5,ENSMUSG00000024981,,ENSG00000197142,ortholog_one2one,[],81.4056
Acsm1,ENSMUSG00000033533,,ENSG00000166743,ortholog_one2one,[],70.364
Acsm3,ENSMUSG00000030935,,ENSG00000005187,ortholog_one2one,[],85.3242
Acsm5,ENSMUSG00000030972,,ENSG00000183549,ortholog_one2one,[],86.1831
Acss1,ENSMUSG00000027452,,ENSG00000154930,ortholog_one2one,[],85.7765
Acss2,ENSMUSG00000027605,,ENSG00000131069,ortholog_one2one,[],93.5806
Acss3,ENSMUSG00000035948,,ENSG00000111058,ortholog_one2one,[],90.2332
Acta2,ENSMUSG00000035783,,ENSG00000107796,ortholog_one2one,[],100.0
Actb,ENSMUSG00000029580,,ENSG00000075624,ortholog_one2one,[],100.0
Actg1,ENSMUSG00000062825,,ENSG00000184009,ortholog_one2one,[],100.0
Actg2,ENSMUSG00000059430,,ENSG00000163017,ortholog_one2one,[],100.0
Actl6a,ENSMUSG00000027671,,ENSG00000136518,ortholog_one2one,[],98.8345
Actl6b,ENSMUSG00000029712,,ENSG00000077080,ortholog_one2one,[],99.7653
Actn1,ENSMUSG00000015143,,ENSG00000072110,ortholog_one2one,[],96.8271
Actn2,ENSMUSG00000052374,,ENSG00000077522,ortholog_one2one,[],99.217
Actn3,ENSMUSG00000006457,,ENSG00000248746,ortholog_one2one,[],97.1143
Actn4,ENSMUSG00000054808,,ENSG00000130402,ortholog_one2one,[],97.3655
Actr10,ENSMUSG00000021076,,ENSG00000131966,ortholog_one2one,[],95.2038
Actr1a,ENSMUSG00000025228,,ENSG00000138107,ortholog_one2one,[],100.0
Actr1b,ENSMUSG00000037351,,ENSG00000115073,ortholog_one2one,[],98.9362
Actr2,ENSMUSG00000020152,,ENSG00000138071,ortholog_one2one,[],100.0
Actr3,ENSMUSG00000026341,,ENSG00000115091,ortholog_one2one,[],99.7608
Actr3b,ENSMUSG00000056367,,ENSG00000133627,ortholog_one2one,[],98.5646
Actr5,ENSMUSG00000037761,,ENSG00000101442,ortholog_one2one,[],89.2916
Actr6,ENSMUSG00000019948,,ENSG00000075089,ortholog_one2one,[],98.4848
Actr8,ENSMUSG00000015971,,ENSG00000113812,ortholog_one2one,[],97.1154
Acvr1,ENSMUSG00000026836,,ENSG00000115170,ortholog_one2one,[],98.4283
Acvr1b,ENSMUSG00000000532,,ENSG00000135503,ortholog_one2one,[],98.2178
Acvr2a,ENSMUSG00000052155,,ENSG00000121989,ortholog_one2one,[],99.6101
Acvr2b,ENSMUSG00000061393,,ENSG00000114739,ortholog_one2one,[],99.4141
Acvrl1,ENSMUSG00000000530,,ENSG00000139567,ortholog_one2one,[],88.668
Acy1,ENSMUSG00000023262,,ENSG00000243989,ortholog_one2one,[],85.2941
Acy3,ENSMUSG00000024866,,ENSG00000132744,ortholog_one2one,[],68.652
Acyp2,ENSMUSG00000060923,,ENSG00000170634,ortholog_one2one,[],82.8283
Ada,ENSMUSG00000017697,,ENSG00000196839,ortholog_one2one,[],80.7163
Adad1,ENSMUSG00000027719,,ENSG00000164113,ortholog_one2one,[],89.0625
Adal,ENSMUSG00000027259,,ENSG00000168803,ortholog_one2one,[],83.3803
Adam10,ENSMUSG00000054693,,ENSG00000137845,ortholog_one2one,[],96.123
Adam11,ENSMUSG00000020926,,ENSG00000073670,ortholog_one2one,[],94.7984
Adam12,ENSMUSG00000054555,,ENSG00000148848,ortholog_one2one,[],81.2362
Adam15,ENSMUSG00000028041,,ENSG00000143537,ortholog_one2one,[],80.1854
Adam17,ENSMUSG00000052593,,ENSG00000151694,ortholog_one2one,[],92.1116
Adam22,ENSMUSG00000040537,,ENSG00000008277,ortholog_one2one,[],88.3817
Adam23,ENSMUSG00000025964,,ENSG00000114948,ortholog_one2one,[],93.8702
Adam29,ENSMUSG00000046258,,ENSG00000168594,ortholog_one2one,[],53.7805
Adam32,ENSMUSG00000037437,,ENSG00000197140,ortholog_one2one,[],57.4333
Adam33,ENSMUSG00000027318,,ENSG00000149451,ortholog_one2one,[],69.6187
Adam8,ENSMUSG00000025473,,ENSG00000151651,ortholog_one2one,[],63.1068
Adam9,ENSMUSG00000031555,,ENSG00000168615,ortholog_one2one,[],85.8364
Adamts1,ENSMUSG00000022893,,ENSG00000154734,ortholog_one2one,[],82.1096
Adamts10,ENSMUSG00000024299,,ENSG00000142303,ortholog_one2one,[],94.1976
Adamts12,ENSMUSG00000047497,,ENSG00000151388,ortholog_one2one,[],80.4893
Adamts14,ENSMUSG00000059901,,ENSG00000138316,ortholog_one2one,[],81.3573
Adamts15,ENSMUSG00000033453,,ENSG00000166106,ortholog_one2one,[],93.0526
Adamts16,ENSMUSG00000049538,,ENSG00000145536,ortholog_one2one,[],82.2712
Adamts17,ENSMUSG00000058145,,ENSG00000140470,ortholog_one2one,[],89.0411
Adamts18,ENSMUSG00000053399,,ENSG00000140873,ortholog_one2one,[],88.7797
Adamts19,ENSMUSG00000053441,,ENSG00000145808,ortholog_one2one,[],87.4691
Adamts2,ENSMUSG00000036545,,ENSG00000087116,ortholog_one2one,[],88.687
Adamts20,ENSMUSG00000022449,,ENSG00000173157,ortholog_one2one,[],70.6283
Adamts3,ENSMUSG00000043635,,ENSG00000156140,ortholog_one2one,[],86.722
Adamts4,ENSMUSG00000006403,,ENSG00000158859,ortholog_one2one,[],90.4421
Adamts5,ENSMUSG00000022894,,ENSG00000154736,ortholog_one2one,[],90.2151
Adamts6,ENSMUSG00000046169,,ENSG00000049192,ortholog_one2one,[],95.9714
Adamts7,ENSMUSG00000032363,,ENSG00000136378,ortholog_one2one,[],72.242
Adamts8,ENSMUSG00000031994,,ENSG00000134917,ortholog_one2one,[],81.4398
Adamts9,ENSMUSG00000030022,,ENSG00000163638,ortholog_one2one,[],88.7855
Adamtsl1,ENSMUSG00000066113,,ENSG00000178031,ortholog_one2one,[],90.9194
Adamtsl2,ENSMUSG00000036040,,ENSG00000197859,ortholog_one2one,[],88.5384
Adamtsl3,ENSMUSG00000070469,,ENSG00000156218,ortholog_one2one,[],85.3933
Adamtsl4,ENSMUSG00000015850,,ENSG00000143382,ortholog_one2one,[],76.5363
Adamtsl5,ENSMUSG00000043822,,ENSG00000185761,ortholog_one2one,[],78.5563
Adap1,ENSMUSG00000056413,,ENSG00000105963,ortholog_one2one,[],93.8503
Adap2,ENSMUSG00000020709,,ENSG00000184060,ortholog_one2one,[],84.5144
Adar,ENSMUSG00000027951,,ENSG00000160710,ortholog_one2one,[],75.8564
Adarb1,ENSMUSG00000020262,,ENSG00000197381,ortholog_one2one,[],94.8645
Adarb2,ENSMUSG00000052551,,ENSG00000185736,ortholog_one2one,[],83.4912
Adat1,ENSMUSG00000031949,,ENSG00000065457,ortholog_one2one,[],77.6892
Adat2,ENSMUSG00000019808,,ENSG00000189007,ortholog_one2one,[],89.0052
Adck1,ENSMUSG00000021044,,ENSG00000063761,ortholog_one2one,[],88.3365
Adck2,ENSMUSG00000046947,,ENSG00000133597,ortholog_one2one,[],73.6422
Coq8a,ENSMUSG00000026489,,ENSG00000163050,ortholog_one2one,[],86.8624
Coq8b,ENSMUSG00000003762,,ENSG00000123815,ortholog_one2one,[],84.7426
Adck5,ENSMUSG00000022550,,ENSG00000173137,ortholog_one2one,[],80.8621
Adcy1,ENSMUSG00000020431,,ENSG00000164742,ortholog_one2one,[],92.4933
Adcy10,ENSMUSG00000026567,,ENSG00000143199,ortholog_one2one,[],76.5217
Adcy2,ENSMUSG00000021536,,ENSG00000078295,ortholog_one2one,[],95.6004
Adcy3,ENSMUSG00000020654,,ENSG00000138031,ortholog_one2one,[],94.5804
Adcy4,ENSMUSG00000022220,,ENSG00000129467,ortholog_one2one,[],92.2934
Adcy5,ENSMUSG00000022840,,ENSG00000173175,ortholog_one2one,[],95.4798
Adcy6,ENSMUSG00000022994,,ENSG00000174233,ortholog_one2one,[],94.2637
Adcy7,ENSMUSG00000031659,,ENSG00000121281,ortholog_one2one,[],83.7963
Adcy8,ENSMUSG00000022376,,ENSG00000155897,ortholog_one2one,[],96.8825
Adcy9,ENSMUSG00000005580,,ENSG00000162104,ortholog_one2one,[],92.1656
Adcyap1r1,ENSMUSG00000029778,,ENSG00000078549,ortholog_one2one,[],92.735
Add1,ENSMUSG00000029106,,ENSG00000087274,ortholog_one2one,[],85.2315
Add2,ENSMUSG00000030000,,ENSG00000075340,ortholog_one2one,[],92.562
Add3,ENSMUSG00000025026,,ENSG00000148700,ortholog_one2one,[],92.2096
Adgb,ENSMUSG00000050994,,ENSG00000118492,ortholog_one2one,[],73.0654
Adgra2,ENSMUSG00000031486,,ENSG00000020181,ortholog_one2one,[],87.8924
Adgra3,ENSMUSG00000029090,,ENSG00000152990,ortholog_one2one,[],92.5814
Adgrb3,ENSMUSG00000033569,,ENSG00000135298,ortholog_one2one,[],98.3574
Adgre1,ENSMUSG00000004730,,ENSG00000174837,ortholog_one2one,[],68.8488
Adgre5,ENSMUSG00000002885,,ENSG00000123146,ortholog_one2one,[],56.5269
Adgrf1,ENSMUSG00000041293,,ENSG00000153292,ortholog_one2one,[],70.1099
Adgrf5,ENSMUSG00000056492,,ENSG00000069122,ortholog_one2one,[],72.0654
Adgrg1,ENSMUSG00000031785,,ENSG00000205336,ortholog_one2one,[],79.3304
Adgrg2,ENSMUSG00000031298,,ENSG00000173698,ortholog_one2one,[],80.9243
Adgrg3,ENSMUSG00000060470,,ENSG00000182885,ortholog_one2one,[],68.4882
Adgrg4,ENSMUSG00000053852,,ENSG00000156920,ortholog_one2one,[],58.9286
Adgrg5,ENSMUSG00000061577,,ENSG00000159618,ortholog_one2one,[],69.3182
Adgrg6,ENSMUSG00000039116,,ENSG00000112414,ortholog_one2one,[],82.24
Adgrl1,ENSMUSG00000013033,,ENSG00000072071,ortholog_one2one,[],98.2301
Adgrl2,ENSMUSG00000028184,,ENSG00000117114,ortholog_one2one,[],95.5071
Adgrl3,ENSMUSG00000037605,,ENSG00000150471,ortholog_one2one,[],96.3059
Adgrl4,ENSMUSG00000039167,,ENSG00000162618,ortholog_one2one,[],78.8406
Adgrv1,ENSMUSG00000069170,,ENSG00000164199,ortholog_one2one,[],80.4313
Adh4,ENSMUSG00000037797,,ENSG00000198099,ortholog_one2one,[],71.3158
Adh5,ENSMUSG00000028138,,ENSG00000197894,ortholog_one2one,[],93.0481
Adh7,ENSMUSG00000055301,,ENSG00000196344,ortholog_one2one,[],89.0374
Adhfe1,ENSMUSG00000025911,,ENSG00000147576,ortholog_one2one,[],89.2934
Adi1,ENSMUSG00000020629,,ENSG00000182551,ortholog_one2one,[],82.6816
Adipor1,ENSMUSG00000026457,,ENSG00000159346,ortholog_one2one,[],96.8
Adipor2,ENSMUSG00000030168,,ENSG00000006831,ortholog_one2one,[],92.7461
Adk,ENSMUSG00000039197,,ENSG00000156110,ortholog_one2one,[],90.6077
Adm,ENSMUSG00000030790,,ENSG00000148926,ortholog_one2one,[],65.9459
Adnp,ENSMUSG00000051149,,ENSG00000101126,ortholog_one2one,[],94.2831
Adnp2,ENSMUSG00000053950,,ENSG00000101544,ortholog_one2one,[],80.1061
Ado,ENSMUSG00000057134,,ENSG00000181915,ortholog_one2one,[],85.1852
Adora1,ENSMUSG00000042429,,ENSG00000163485,ortholog_one2one,[],94.7853
Adora2a,ENSMUSG00000020178,,ENSG00000128271,ortholog_one2one,[],81.068
Adora2b,ENSMUSG00000018500,,ENSG00000170425,ortholog_one2one,[],87.6506
Adpgk,ENSMUSG00000025236,,ENSG00000159322,ortholog_one2one,[],91.3481
Adprh,ENSMUSG00000002844,,ENSG00000144843,ortholog_one2one,[],82.0728
Adprs,ENSMUSG00000042558,,ENSG00000116863,ortholog_one2one,[],91.4601
Adprm,ENSMUSG00000020910,,ENSG00000170222,ortholog_one2one,[],84.5029
Adra1a,ENSMUSG00000027335,,ENSG00000171873,ortholog_one2one,[],84.2657
Adra1b,ENSMUSG00000050541,,ENSG00000170214,ortholog_one2one,[],95.3846
Adra2a,ENSMUSG00000033717,,ENSG00000150594,ortholog_one2one,[],92.4731
Adra2b,ENSMUSG00000058620,,ENSG00000274286,ortholog_one2one,[],83.3333
Adra2c,ENSMUSG00000045318,,ENSG00000184160,ortholog_one2one,[],93.0736
Adrb1,ENSMUSG00000035283,,ENSG00000043591,ortholog_one2one,[],90.3564
Adrb2,ENSMUSG00000045730,,ENSG00000169252,ortholog_one2one,[],88.1356
Grk2,ENSMUSG00000024858,,ENSG00000173020,ortholog_one2one,[],98.8389
Grk3,ENSMUSG00000042249,,ENSG00000100077,ortholog_one2one,[],91.4244
Adsl,ENSMUSG00000022407,,ENSG00000239900,ortholog_one2one,[],94.0083
Adss,ENSMUSG00000011148,,ENSG00000185100,ortholog_one2one,[],96.7177
Adssl1,ENSMUSG00000011148,,ENSG00000185100,ortholog_one2one,[],96.7177
Adtrp,ENSMUSG00000058022,,ENSG00000111863,ortholog_one2one,[],65.6522
Aebp1,ENSMUSG00000020473,,ENSG00000106624,ortholog_one2one,[],82.8152
Aebp2,ENSMUSG00000030232,,ENSG00000139154,ortholog_one2one,[],93.0417
Aen,ENSMUSG00000030609,,ENSG00000181026,ortholog_one2one,[],72.3077
Tle5,ENSMUSG00000054452,,ENSG00000104964,ortholog_one2one,[],99.4924
Afap1,ENSMUSG00000029094,,ENSG00000196526,ortholog_one2one,[],82.4324
Afap1l1,ENSMUSG00000033032,,ENSG00000157510,ortholog_one2one,[],88.9323
Afap1l2,ENSMUSG00000025083,,ENSG00000169129,ortholog_one2one,[],83.4963
Aff1,ENSMUSG00000029313,,ENSG00000172493,ortholog_one2one,[],72.8243
Aff2,ENSMUSG00000031189,,ENSG00000155966,ortholog_one2one,[],86.3463
Aff3,ENSMUSG00000037138,,ENSG00000144218,ortholog_one2one,[],88.1729
Aff4,ENSMUSG00000049470,,ENSG00000072364,ortholog_one2one,[],92.9493
Afg3l2,ENSMUSG00000024527,,ENSG00000141385,ortholog_one2one,[],93.0991
Afm,ENSMUSG00000029369,,ENSG00000079557,ortholog_one2one,[],67.7796
Afmid,ENSMUSG00000017718,,ENSG00000183077,ortholog_one2one,[],66.9967
Afp,ENSMUSG00000054932,,ENSG00000081051,ortholog_one2one,[],63.711
Aftph,ENSMUSG00000049659,,ENSG00000119844,ortholog_one2one,[],78.953
Aga,ENSMUSG00000031521,,ENSG00000038002,ortholog_one2one,[],82.3699
Agap1,ENSMUSG00000055013,,ENSG00000157985,ortholog_one2one,[],87.2812
Agap2,ENSMUSG00000025422,,ENSG00000135439,ortholog_one2one,[],94.6309
Agap3,ENSMUSG00000023353,,ENSG00000133612,ortholog_one2one,[],96.0483
Agbl1,ENSMUSG00000025754,,ENSG00000273540,ortholog_one2one,[],77.1632
Agbl2,ENSMUSG00000040812,,ENSG00000165923,ortholog_one2one,[],76.2749
Agbl3,ENSMUSG00000038836,,ENSG00000146856,ortholog_one2one,[],76.413
Agbl4,ENSMUSG00000061298,,ENSG00000186094,ortholog_one2one,[],86.4811
Agbl5,ENSMUSG00000029165,,ENSG00000084693,ortholog_one2one,[],87.5846
Ager,ENSMUSG00000015452,,ENSG00000204305,ortholog_one2one,[],78.2178
Agfg1,ENSMUSG00000026159,,ENSG00000173744,ortholog_one2one,[],95.5516
Agfg2,ENSMUSG00000029722,,ENSG00000106351,ortholog_one2one,[],81.9127
Aggf1,ENSMUSG00000021681,,ENSG00000164252,ortholog_one2one,[],78.1513
Agk,ENSMUSG00000029916,,ENSG00000006530,ortholog_one2one,[],91.7062
Agl,ENSMUSG00000033400,,ENSG00000162688,ortholog_one2one,[],91.906
Agmat,ENSMUSG00000040706,,ENSG00000116771,ortholog_one2one,[],83.8068
Agmo,ENSMUSG00000050103,,ENSG00000187546,ortholog_one2one,[],83.3708
Ago1,ENSMUSG00000041530,,ENSG00000092847,ortholog_one2one,[],100.0
Ago2,ENSMUSG00000036698,,ENSG00000123908,ortholog_one2one,[],99.3015
Ago3,ENSMUSG00000028842,,ENSG00000126070,ortholog_one2one,[],98.9535
Ago4,ENSMUSG00000042500,,ENSG00000134698,ortholog_one2one,[],98.8386
Agpat1,ENSMUSG00000034254,,ENSG00000204310,ortholog_one2one,[],91.1661
Agpat2,ENSMUSG00000026922,,ENSG00000169692,ortholog_one2one,[],76.9784
Agpat3,ENSMUSG00000001211,,ENSG00000160216,ortholog_one2one,[],92.2872
Agpat4,ENSMUSG00000023827,,ENSG00000026652,ortholog_one2one,[],85.7143
Agpat5,ENSMUSG00000031467,,ENSG00000155189,ortholog_one2one,[],81.8681
Gpat4,ENSMUSG00000031545,,ENSG00000158669,ortholog_one2one,[],97.5877
Gpat3,ENSMUSG00000029314,,ENSG00000138678,ortholog_one2one,[],94.2396
Agps,ENSMUSG00000042410,,ENSG00000018510,ortholog_one2one,[],90.2736
Agr3,ENSMUSG00000036231,,ENSG00000173467,ortholog_one2one,[],90.9639
Agrn,ENSMUSG00000041936,,ENSG00000188157,ortholog_one2one,[],81.6137
Agrp,ENSMUSG00000005705,,ENSG00000159723,ortholog_one2one,[],79.5455
Agt,ENSMUSG00000031980,,ENSG00000135744,ortholog_one2one,[],60.5042
Agtpbp1,ENSMUSG00000021557,,ENSG00000135049,ortholog_one2one,[],90.1305
Agtrap,ENSMUSG00000029007,,ENSG00000177674,ortholog_one2one,[],77.3585
Agxt2,ENSMUSG00000089678,,ENSG00000113492,ortholog_one2one,[],84.6303
Ahctf1,ENSMUSG00000026491,,ENSG00000153207,ortholog_one2one,[],70.5207
Ahcyl1,ENSMUSG00000027893,,ENSG00000168710,ortholog_one2one,[],100.0
Ahcyl2,ENSMUSG00000029772,,ENSG00000158467,ortholog_one2one,[],99.1817
Ahdc1,ENSMUSG00000037692,,ENSG00000126705,ortholog_one2one,[],94.8222
